@RELATION lunar_lander_filter2

@ATTRIBUTE angle         NUMERIC
@ATTRIBUTE angular_vel   NUMERIC
@ATTRIBUTE left_leg      {0, 1}
@ATTRIBUTE right_leg     {0, 1}
@ATTRIBUTE action        {nothing, left_engine, main_engine, right_engine}

@DATA
0.1033,-0.5169,0,0,left_engine
0.0791,-0.4835,0,0,left_engine
0.0566,-0.4503,0,0,left_engine
0.0341,-0.4503,0,0,nothing
0.0116,-0.4503,0,0,nothing
-0.0109,-0.4503,0,0,nothing
-0.0334,-0.4502,1,0,nothing
-0.0375,-0.0789,1,0,nothing
-0.0227,0.2966,1,1,nothing
-0.0074,0.3050,1,1,left_engine
0.0055,0.2585,1,1,left_engine
0.0140,0.1692,1,1,left_engine
0.0164,0.0477,1,1,left_engine
0.0147,-0.0335,1,1,left_engine
0.0126,-0.0411,1,1,left_engine
0.0118,-0.0175,1,1,left_engine
0.0105,-0.0255,1,1,nothing
0.0093,-0.0232,0,0,nothing
0.0086,-0.0152,0,0,nothing
0.0101,0.0309,0,0,left_engine
0.0137,0.0716,0,0,left_engine
0.0188,0.1020,0,0,left_engine
0.0256,0.1351,0,0,left_engine
0.0344,0.1774,0,0,left_engine
0.0451,0.2129,0,0,left_engine
0.0579,0.2563,0,0,left_engine
0.0726,0.2937,0,0,left_engine
0.0889,0.3265,0,0,left_engine
0.1071,0.3639,0,0,left_engine
0.1253,0.3638,0,0,nothing
0.1435,0.3638,0,0,nothing
0.1617,0.3638,0,0,nothing
0.1685,0.1362,0,1,nothing
0.1746,0.1233,0,1,nothing
0.1802,0.1102,0,1,nothing
0.1850,0.0970,0,1,nothing
0.1892,0.0836,0,1,nothing
0.1927,0.0697,0,1,nothing
0.1955,0.0564,0,1,nothing
0.1976,0.0426,0,0,nothing
0.1991,0.0287,0,0,nothing
0.1998,0.0148,0,0,nothing
0.1998,0.0008,0,0,nothing
0.1992,-0.0132,0,0,nothing
0.1978,-0.0271,0,0,nothing
0.1958,-0.0411,0,0,nothing
0.1930,-0.0549,0,0,nothing
0.1896,-0.0687,0,0,nothing
0.1855,-0.0824,0,0,nothing
0.1807,-0.0959,0,0,nothing
0.1752,-0.1093,0,0,nothing
0.1695,-0.1147,0,0,left_engine
0.1634,-0.1215,0,0,left_engine
0.1570,-0.1289,0,0,left_engine
0.1502,-0.1352,0,0,left_engine
0.1428,-0.1480,0,0,nothing
0.1348,-0.1605,0,0,nothing
0.1261,-0.1728,0,0,nothing
0.1169,-0.1848,0,0,nothing
0.1074,-0.1898,0,0,left_engine
0.0979,-0.1904,0,0,left_engine
0.0882,-0.1931,0,0,left_engine
0.0786,-0.1929,0,0,left_engine
0.0688,-0.1947,0,0,left_engine
0.0590,-0.1966,0,0,left_engine
0.0491,-0.1977,0,0,left_engine
0.0392,-0.1978,0,0,left_engine
0.0293,-0.1984,0,0,left_engine
0.0193,-0.2005,0,0,left_engine
0.0093,-0.1990,0,0,left_engine
-0.0011,-0.2095,0,0,nothing
-0.0047,-0.0718,1,0,nothing
-0.0047,-0.0001,1,0,nothing
-0.0047,-0.0001,1,0,nothing
-0.0035,0.0240,1,0,left_engine
-0.0027,0.0172,1,0,left_engine
-0.0019,0.0157,1,0,left_engine
-0.0012,0.0140,1,0,left_engine
-0.0011,0.0022,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,-0.0000,1,0,nothing
-0.0011,-0.0000,1,0,nothing
-0.0011,-0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,-0.0000,1,0,nothing
-0.0011,-0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,0.0000,1,0,nothing
-0.0011,-0.0000,1,0,nothing
-0.0011,-0.0000,1,0,nothing
-0.0011,-0.0000,1,0,nothing
-0.0017,-0.0129,1,1,nothing
-0.0017,-0.0004,1,0,nothing
-0.0017,0.0000,1,1,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0001,1,0,nothing
-0.0018,-0.0001,1,0,nothing
-0.0018,-0.0000,1,0,nothing
-0.0018,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
0.0156,0.1541,0,0,nothing
0.0233,0.1541,0,0,nothing
0.0310,0.1540,0,0,nothing
0.0387,0.1540,0,0,nothing
0.0464,0.1540,0,0,nothing
0.0541,0.1540,0,0,nothing
0.0618,0.1539,0,0,nothing
0.0695,0.1539,0,0,nothing
0.0772,0.1539,0,0,nothing
0.0849,0.1539,0,0,nothing
0.0926,0.1538,0,0,nothing
0.1002,0.1538,0,0,nothing
0.1079,0.1538,0,0,nothing
0.1156,0.1538,0,0,nothing
0.1233,0.1537,0,0,nothing
0.1310,0.1537,0,0,nothing
0.1387,0.1537,0,0,nothing
0.1464,0.1537,0,0,nothing
0.1540,0.1536,0,0,nothing
0.1617,0.1536,0,0,nothing
0.1694,0.1536,0,0,nothing
0.1771,0.1536,0,0,nothing
0.1848,0.1536,0,0,nothing
0.1924,0.1535,0,0,nothing
0.2005,0.1616,0,0,nothing
0.2082,0.1535,0,0,nothing
0.2159,0.1535,0,0,nothing
0.2235,0.1535,0,0,nothing
0.2312,0.1535,0,0,nothing
0.2389,0.1535,0,0,nothing
0.2466,0.1535,0,0,nothing
0.2542,0.1535,0,0,nothing
0.2619,0.1535,0,0,nothing
0.2696,0.1535,0,0,nothing
0.2773,0.1535,0,0,nothing
0.0035,0.0342,0,0,nothing
0.0052,0.0342,0,0,nothing
0.0069,0.0342,0,0,nothing
0.0086,0.0342,0,0,nothing
0.0103,0.0342,0,0,nothing
0.0120,0.0342,0,0,nothing
0.0137,0.0342,0,0,nothing
0.0154,0.0342,0,0,nothing
0.0171,0.0341,0,0,nothing
0.0188,0.0341,0,0,nothing
0.0205,0.0341,0,0,nothing
0.0222,0.0341,0,0,nothing
0.0240,0.0341,0,0,nothing
0.0257,0.0341,0,0,nothing
0.0274,0.0341,0,0,nothing
0.0291,0.0341,0,0,nothing
0.0308,0.0341,0,0,nothing
0.0325,0.0341,0,0,nothing
0.0342,0.0341,0,0,nothing
0.0359,0.0341,0,0,nothing
0.0376,0.0341,0,0,nothing
0.0393,0.0341,0,0,nothing
0.0410,0.0341,0,0,nothing
0.0427,0.0341,0,0,nothing
0.0444,0.0341,0,0,nothing
0.0461,0.0341,0,0,nothing
0.0478,0.0341,0,0,nothing
0.0495,0.0341,0,0,nothing
0.0512,0.0341,0,0,nothing
0.0529,0.0341,0,0,nothing
0.0546,0.0341,0,0,nothing
0.0563,0.0341,0,0,nothing
0.0580,0.0341,0,0,nothing
0.0597,0.0341,0,0,nothing
0.0614,0.0341,0,0,nothing
0.0631,0.0341,0,0,nothing
0.0648,0.0341,0,0,nothing
0.0666,0.0341,0,0,nothing
0.0683,0.0341,0,0,nothing
0.0700,0.0341,0,0,nothing
0.0717,0.0341,0,0,nothing
0.0734,0.0341,0,0,nothing
0.0751,0.0341,0,0,nothing
0.0768,0.0341,0,0,nothing
0.0785,0.0341,0,0,nothing
0.0802,0.0341,0,0,nothing
0.0819,0.0341,0,0,nothing
0.0836,0.0341,0,0,nothing
0.0853,0.0341,0,0,nothing
0.0870,0.0341,0,0,nothing
0.0887,0.0341,0,0,nothing
0.0904,0.0341,0,0,nothing
0.0921,0.0341,0,0,nothing
0.0938,0.0341,0,0,nothing
0.0955,0.0341,0,0,nothing
0.0972,0.0341,0,0,nothing
0.0989,0.0341,0,0,nothing
0.1006,0.0341,0,0,nothing
0.1023,0.0341,0,0,nothing
0.1040,0.0341,0,0,nothing
0.1057,0.0341,0,0,nothing
0.1074,0.0341,0,0,nothing
0.1091,0.0341,0,0,nothing
0.1108,0.0341,0,0,nothing
0.1125,0.0341,0,0,nothing
0.1142,0.0341,0,0,nothing
0.1159,0.0341,0,0,nothing
0.1177,0.0341,0,0,nothing
0.1194,0.0341,0,0,nothing
0.1211,0.0341,0,0,nothing
0.1228,0.0341,0,0,nothing
0.1245,0.0341,0,0,nothing
0.1262,0.0341,0,0,nothing
0.1279,0.0341,0,0,nothing
0.1299,0.0402,0,0,main_engine
0.1317,0.0369,0,0,main_engine
0.1341,0.0477,0,0,main_engine
0.1365,0.0469,0,0,main_engine
0.1388,0.0469,0,0,nothing
0.1411,0.0469,0,0,nothing
0.1435,0.0469,0,0,nothing
0.1458,0.0469,0,0,nothing
0.1482,0.0469,0,0,nothing
0.1505,0.0469,0,0,nothing
0.1529,0.0469,0,0,nothing
0.1552,0.0469,0,0,nothing
0.1576,0.0469,0,0,nothing
0.1599,0.0469,0,0,nothing
0.1623,0.0469,0,0,nothing
0.1646,0.0469,0,0,nothing
0.1669,0.0469,0,0,nothing
0.1693,0.0469,0,0,nothing
0.1716,0.0469,0,0,nothing
0.1740,0.0469,0,0,nothing
0.1757,0.0348,0,0,main_engine
0.1778,0.0424,0,0,main_engine
0.1800,0.0430,0,0,main_engine
0.1828,0.0563,0,0,main_engine
0.1850,0.0441,0,0,main_engine
0.1872,0.0441,0,0,nothing
0.1894,0.0441,0,0,nothing
0.1916,0.0441,0,0,nothing
0.1938,0.0441,0,0,nothing
0.1960,0.0441,0,0,nothing
0.1982,0.0441,0,0,nothing
0.2004,0.0441,0,0,nothing
0.2026,0.0441,0,0,nothing
0.2048,0.0441,0,0,nothing
0.2070,0.0441,0,0,nothing
0.2092,0.0441,0,0,nothing
0.2114,0.0441,0,0,nothing
0.2112,-0.0037,0,0,right_engine
0.2092,-0.0407,0,0,right_engine
0.2054,-0.0769,0,0,right_engine
0.1993,-0.1221,0,0,right_engine
0.1907,-0.1704,0,0,right_engine
0.1822,-0.1704,0,0,nothing
0.1737,-0.1704,0,0,nothing
0.1652,-0.1704,0,0,nothing
0.1567,-0.1704,0,0,nothing
0.1482,-0.1704,0,0,nothing
0.1396,-0.1704,0,0,nothing
0.1311,-0.1704,0,0,nothing
0.1226,-0.1704,0,0,nothing
0.1165,-0.1222,0,0,left_engine
0.1124,-0.0809,0,0,left_engine
0.1100,-0.0483,0,0,left_engine
0.1076,-0.0483,0,0,nothing
0.1052,-0.0483,0,0,nothing
0.1005,-0.0948,0,0,right_engine
0.0940,-0.1292,0,0,right_engine
0.0852,-0.1765,0,0,right_engine
0.0747,-0.2089,0,0,right_engine
0.0620,-0.2548,0,0,right_engine
0.0493,-0.2548,0,0,nothing
0.0385,-0.2158,0,0,left_engine
0.0299,-0.1707,0,0,left_engine
0.0235,-0.1277,0,0,left_engine
0.0172,-0.1277,0,0,nothing
0.0108,-0.1277,0,0,nothing
0.0067,-0.0819,0,0,left_engine
0.0051,-0.0324,0,0,left_engine
0.0057,0.0132,0,0,left_engine
0.0064,0.0132,0,0,nothing
0.0070,0.0132,0,0,nothing
0.0077,0.0132,0,0,nothing
0.0084,0.0132,0,0,nothing
0.0090,0.0132,0,0,nothing
0.0097,0.0132,0,0,nothing
0.0085,-0.0227,0,0,right_engine
0.0052,-0.0658,0,0,right_engine
-0.0003,-0.1116,0,0,right_engine
-0.0075,-0.1441,0,0,right_engine
-0.0165,-0.1797,0,0,right_engine
-0.0276,-0.2205,0,0,right_engine
-0.0410,-0.2688,0,0,right_engine
-0.0564,-0.3077,0,0,right_engine
-0.0733,-0.3380,0,0,right_engine
-0.0924,-0.3833,0,0,right_engine
-0.1138,-0.4270,0,0,right_engine
-0.1370,-0.4641,0,0,right_engine
-0.1621,-0.5010,0,0,right_engine
-0.1895,-0.5499,0,0,right_engine
-0.2190,-0.5898,0,0,right_engine
-0.2503,-0.6262,0,0,right_engine
-0.2816,-0.6261,0,0,nothing
-0.3109,-0.5848,0,0,left_engine
-0.3379,-0.5396,0,0,left_engine
-0.3633,-0.5090,0,0,left_engine
-0.3866,-0.4650,0,0,left_engine
-0.4098,-0.4650,0,0,nothing
-0.4325,-0.4526,0,0,main_engine
-0.4555,-0.4611,0,0,main_engine
-0.4794,-0.4776,0,0,main_engine
-0.5034,-0.4795,0,0,main_engine
-0.5277,-0.4876,0,0,main_engine
-0.5523,-0.4905,0,0,main_engine
-0.5764,-0.4823,0,0,main_engine
-0.6005,-0.4815,0,0,main_engine
-0.6247,-0.4847,0,0,main_engine
-0.6489,-0.4847,0,0,nothing
-0.6732,-0.4847,0,0,nothing
-0.6974,-0.4847,0,0,nothing
-0.7192,-0.4351,0,0,left_engine
-0.7391,-0.3991,0,0,left_engine
-0.7567,-0.3520,0,0,left_engine
-0.7723,-0.3125,0,0,left_engine
-0.7853,-0.2588,0,0,left_engine
-0.7982,-0.2588,0,0,nothing
-0.8112,-0.2588,0,0,nothing
-0.8241,-0.2588,0,0,nothing
-0.8370,-0.2588,0,0,nothing
-0.8500,-0.2588,0,0,nothing
-0.8612,-0.2237,0,0,left_engine
-0.8699,-0.1758,0,0,left_engine
-0.8767,-0.1346,0,0,left_engine
-0.8813,-0.0923,0,0,left_engine
-0.8839,-0.0520,0,0,left_engine
-0.8837,0.0046,0,0,left_engine
-0.8807,0.0597,0,0,left_engine
-0.8757,0.0996,0,0,left_engine
-0.8682,0.1495,0,0,left_engine
-0.8583,0.1977,0,0,left_engine
-0.8457,0.2528,0,0,left_engine
-0.8308,0.2981,0,0,left_engine
-0.8137,0.3426,0,0,left_engine
-0.7944,0.3847,0,0,left_engine
-0.7751,0.3869,0,0,main_engine
-0.7564,0.3733,0,0,main_engine
-0.7383,0.3618,0,0,main_engine
-0.7207,0.3525,0,0,main_engine
-0.7030,0.3538,0,0,main_engine
-0.6855,0.3512,0,0,main_engine
-0.6679,0.3512,0,0,nothing
-0.6503,0.3512,0,0,nothing
-0.6328,0.3512,0,0,nothing
-0.6159,0.3383,0,0,main_engine
-0.5998,0.3218,0,0,main_engine
-0.5842,0.3117,0,0,main_engine
-0.5686,0.3117,0,0,nothing
-0.5530,0.3117,0,0,nothing
-0.5374,0.3117,0,0,nothing
-0.5218,0.3117,0,0,nothing
-0.5063,0.3117,0,0,nothing
-0.4907,0.3117,0,0,nothing
-0.4751,0.3117,0,0,nothing
-0.4595,0.3117,0,0,nothing
-0.4439,0.3117,0,0,nothing
-0.4283,0.3117,0,0,nothing
-0.4128,0.3117,0,0,nothing
-0.3972,0.3117,0,0,nothing
-0.3816,0.3117,0,0,nothing
-0.3660,0.3117,0,0,nothing
-0.3504,0.3117,0,0,nothing
-0.3348,0.3117,0,0,nothing
-0.3192,0.3117,0,0,nothing
-0.3037,0.3117,0,0,nothing
-0.2881,0.3116,0,0,nothing
-0.2725,0.3116,0,0,nothing
-0.2569,0.3116,0,0,nothing
-0.2413,0.3116,0,0,nothing
-0.2258,0.3116,0,0,nothing
-0.2102,0.3116,0,0,nothing
-0.1963,0.2771,0,0,right_engine
-0.1844,0.2380,0,0,right_engine
-0.1747,0.1944,0,0,right_engine
-0.1650,0.1944,0,0,nothing
-0.1553,0.1943,0,0,nothing
-0.1479,0.1472,0,0,right_engine
-0.1423,0.1119,0,0,right_engine
-0.1385,0.0769,0,0,right_engine
-0.1346,0.0769,0,0,nothing
-0.1308,0.0769,0,0,nothing
-0.1269,0.0769,0,0,nothing
-0.1231,0.0768,0,0,nothing
-0.1193,0.0768,0,0,nothing
-0.1154,0.0768,0,0,nothing
-0.1116,0.0768,0,0,nothing
-0.1077,0.0768,0,0,nothing
-0.1019,0.1172,0,0,left_engine
-0.0935,0.1669,0,0,left_engine
-0.0829,0.2133,0,0,left_engine
-0.0722,0.2133,0,0,nothing
-0.0615,0.2133,0,0,nothing
-0.0489,0.2526,0,0,left_engine
-0.0363,0.2526,0,0,nothing
-0.0217,0.2922,0,0,left_engine
-0.0071,0.2921,0,0,nothing
0.0075,0.2921,0,0,nothing
0.0222,0.2921,0,0,nothing
0.0383,0.3229,0,0,left_engine
0.0544,0.3229,0,0,nothing
0.0706,0.3229,0,0,nothing
0.0867,0.3229,0,0,nothing
0.1029,0.3228,0,0,nothing
0.1190,0.3228,0,0,nothing
0.1352,0.3228,0,0,nothing
0.1513,0.3228,0,0,nothing
0.1674,0.3228,0,0,nothing
0.1836,0.3228,0,0,nothing
0.1997,0.3228,0,0,nothing
0.2159,0.3228,0,0,nothing
0.2320,0.3228,0,0,nothing
0.2481,0.3228,0,0,nothing
0.2643,0.3228,0,0,nothing
0.2804,0.3228,0,0,nothing
0.2966,0.3228,0,0,nothing
0.3127,0.3228,0,0,nothing
0.3288,0.3228,0,0,nothing
0.3448,0.3201,0,0,main_engine
0.3608,0.3201,0,0,nothing
0.3768,0.3201,0,0,nothing
0.3928,0.3201,0,0,nothing
0.4087,0.3173,0,0,main_engine
0.4238,0.3013,0,0,main_engine
0.4392,0.3083,0,0,main_engine
0.4546,0.3083,0,0,nothing
0.4700,0.3083,0,0,nothing
0.4854,0.3083,0,0,nothing
0.5008,0.3083,0,0,nothing
0.5163,0.3082,0,0,nothing
0.5317,0.3082,0,0,nothing
0.5471,0.3082,0,0,nothing
0.5625,0.3082,0,0,nothing
0.5779,0.3082,0,0,nothing
0.5933,0.3082,0,0,nothing
0.6087,0.3082,0,0,nothing
0.6241,0.3082,0,0,nothing
0.6395,0.3082,0,0,nothing
0.6550,0.3082,0,0,nothing
0.6704,0.3082,0,0,nothing
0.6858,0.3082,0,0,nothing
0.7012,0.3082,0,0,nothing
0.7166,0.3082,0,0,nothing
0.7320,0.3082,0,0,nothing
0.7474,0.3082,0,0,nothing
0.7628,0.3082,0,0,nothing
0.7782,0.3082,0,0,nothing
0.7936,0.3082,0,0,nothing
0.8090,0.3082,0,0,nothing
0.8244,0.3081,0,0,nothing
0.8399,0.3081,0,0,nothing
0.8553,0.3081,0,0,nothing
0.8707,0.3081,0,0,nothing
0.8861,0.3081,0,0,nothing
0.9015,0.3081,0,0,nothing
0.9161,0.2923,0,0,main_engine
0.9312,0.3022,0,0,main_engine
0.9467,0.3100,0,0,main_engine
0.9626,0.3170,0,0,main_engine
0.9784,0.3176,0,0,main_engine
0.9935,0.3014,0,0,main_engine
1.0084,0.2978,0,0,main_engine
1.0232,0.2956,0,0,main_engine
1.0376,0.2878,0,0,main_engine
1.0524,0.2973,0,0,main_engine
1.0673,0.2973,0,0,nothing
1.0822,0.2973,0,0,nothing
1.0970,0.2973,0,0,nothing
1.1119,0.2973,0,0,nothing
1.1268,0.2973,0,0,nothing
1.1416,0.2973,0,0,nothing
1.1565,0.2973,0,0,nothing
1.1689,0.2488,0,0,right_engine
1.1790,0.2016,0,0,right_engine
1.1868,0.1563,0,0,right_engine
1.1946,0.1563,0,0,nothing
1.2025,0.1563,0,0,nothing
1.2103,0.1563,0,0,nothing
1.2181,0.1563,0,0,nothing
1.2259,0.1563,0,0,nothing
1.2360,0.2018,0,0,left_engine
1.2489,0.2573,0,0,left_engine
1.2637,0.2973,0,0,left_engine
1.2806,0.3381,0,0,left_engine
1.3000,0.3877,0,0,left_engine
1.3194,0.3877,0,0,nothing
1.3388,0.3877,0,0,nothing
1.3582,0.3877,0,0,nothing
1.3754,0.3441,0,0,right_engine
1.3907,0.3063,0,0,right_engine
1.4036,0.2589,0,0,right_engine
1.4147,0.2206,0,0,right_engine
1.4237,0.1815,0,0,right_engine
1.4302,0.1286,0,0,right_engine
1.4339,0.0753,0,0,right_engine
1.4357,0.0362,0,0,right_engine
1.4357,-0.0016,0,0,right_engine
1.4326,-0.0619,0,0,right_engine
1.4268,-0.1162,0,0,right_engine
1.4188,-0.1591,0,0,right_engine
1.4079,-0.2176,0,0,right_engine
1.3948,-0.2627,0,0,right_engine
1.3788,-0.3196,0,0,right_engine
1.3602,-0.3714,0,0,right_engine
1.3397,-0.4103,0,0,right_engine
1.3172,-0.4511,0,0,right_engine
1.2925,-0.4926,0,0,right_engine
1.2658,-0.5350,0,0,right_engine
1.2362,-0.5922,0,0,right_engine
1.2037,-0.6488,0,0,right_engine
1.1690,-0.6951,0,0,right_engine
1.1322,-0.7358,0,0,right_engine
1.0954,-0.7358,0,0,nothing
1.0586,-0.7357,0,0,nothing
1.0218,-0.7356,0,0,nothing
0.9851,-0.7356,0,0,nothing
0.9483,-0.7355,0,0,nothing
0.9115,-0.7354,0,0,nothing
0.8747,-0.7353,0,0,nothing
0.8380,-0.7353,0,0,nothing
0.8012,-0.7352,0,0,nothing
0.7645,-0.7351,0,0,nothing
0.7277,-0.7351,0,0,nothing
0.6910,-0.7350,0,0,nothing
0.6542,-0.7349,0,0,nothing
0.6175,-0.7349,0,0,nothing
0.5807,-0.7348,0,0,nothing
0.5440,-0.7347,0,0,nothing
0.5073,-0.7347,0,0,nothing
0.4705,-0.7346,0,0,nothing
0.4338,-0.7345,0,0,nothing
0.3971,-0.7345,0,0,nothing
0.3604,-0.7344,0,0,nothing
0.3236,-0.7343,0,0,nothing
0.2889,-0.6945,0,0,left_engine
0.2567,-0.6445,0,0,left_engine
0.2245,-0.6445,0,0,nothing
0.1922,-0.6445,0,0,nothing
0.1600,-0.6444,0,0,nothing
0.1278,-0.6444,0,0,nothing
0.0956,-0.6443,0,0,nothing
0.0634,-0.6443,0,0,nothing
0.0312,-0.6442,0,0,nothing
-0.0010,-0.6442,0,0,nothing
-0.0332,-0.6429,0,0,main_engine
-0.0659,-0.6545,0,0,main_engine
-0.0984,-0.6496,0,0,main_engine
-0.1309,-0.6495,0,0,nothing
-0.1633,-0.6495,0,0,nothing
-0.1958,-0.6494,0,0,nothing
-0.2283,-0.6494,0,0,nothing
-0.2608,-0.6494,0,0,nothing
-0.2932,-0.6493,0,0,nothing
-0.3257,-0.6493,0,0,nothing
-0.3581,-0.6492,0,0,nothing
-0.3889,-0.6147,0,0,left_engine
-0.4177,-0.5768,0,0,left_engine
-0.4444,-0.5341,0,0,left_engine
-0.4687,-0.4860,0,0,left_engine
-0.4914,-0.4537,0,0,left_engine
-0.5115,-0.4024,0,0,left_engine
-0.5316,-0.4024,0,0,nothing
-0.5518,-0.4024,0,0,nothing
-0.5719,-0.4024,0,0,nothing
-0.5920,-0.4024,0,0,nothing
-0.6101,-0.3609,0,0,left_engine
-0.6257,-0.3126,0,0,left_engine
-0.6387,-0.2596,0,0,left_engine
-0.6490,-0.2075,0,0,left_engine
-0.6594,-0.2075,0,0,nothing
-0.6698,-0.2075,0,0,nothing
-0.6802,-0.2075,0,0,nothing
-0.6905,-0.2075,0,0,nothing
-0.7009,-0.2075,0,0,nothing
-0.7136,-0.2539,0,0,right_engine
-0.7282,-0.2924,0,0,right_engine
-0.7447,-0.3289,0,0,right_engine
-0.7632,-0.3712,0,0,right_engine
-0.7839,-0.4138,0,0,right_engine
-0.8065,-0.4520,0,0,right_engine
-0.8310,-0.4892,0,0,right_engine
-0.8555,-0.4892,0,0,nothing
-0.8799,-0.4892,0,0,nothing
-0.9016,-0.4333,0,0,left_engine
-0.9205,-0.3791,0,0,left_engine
-0.9375,-0.3394,0,0,left_engine
-0.9516,-0.2815,0,0,left_engine
-0.9630,-0.2292,0,0,left_engine
-0.9724,-0.1876,0,0,left_engine
-0.9793,-0.1378,0,0,left_engine
-0.9833,-0.0798,0,0,left_engine
-0.9848,-0.0300,0,0,left_engine
-0.9834,0.0284,0,0,left_engine
-0.9801,0.0663,0,0,left_engine
-0.9744,0.1122,0,0,left_engine
-0.9662,0.1657,0,0,left_engine
-0.9559,0.2051,0,0,left_engine
-0.9457,0.2051,0,0,nothing
-0.9354,0.2051,0,0,nothing
-0.9251,0.2051,0,0,nothing
-0.9149,0.2051,0,0,nothing
-0.9046,0.2051,0,0,nothing
-0.8944,0.2051,0,0,nothing
-0.8841,0.2051,0,0,nothing
-0.8739,0.2051,0,0,nothing
-0.8636,0.2051,0,0,nothing
-0.8508,0.2572,0,0,left_engine
-0.8362,0.2912,0,0,left_engine
-0.8216,0.2912,0,0,nothing
-0.8071,0.2912,0,0,nothing
-0.7925,0.2912,0,0,nothing
-0.7780,0.2912,0,0,nothing
-0.7634,0.2912,0,0,nothing
-0.7489,0.2912,0,0,nothing
-0.7343,0.2912,0,0,nothing
-0.7175,0.3367,0,0,left_engine
-0.6985,0.3784,0,0,left_engine
-0.6780,0.4114,0,0,left_engine
-0.6550,0.4601,0,0,left_engine
-0.6320,0.4601,0,0,nothing
-0.6090,0.4601,0,0,nothing
-0.5860,0.4600,0,0,nothing
-0.5630,0.4600,0,0,nothing
-0.5400,0.4600,0,0,nothing
-0.5170,0.4600,0,0,nothing
-0.4940,0.4600,0,0,nothing
-0.4735,0.4091,0,0,right_engine
-0.4547,0.3753,0,0,right_engine
-0.4377,0.3402,0,0,right_engine
-0.4229,0.2972,0,0,right_engine
-0.4080,0.2972,0,0,nothing
-0.3931,0.2972,0,0,nothing
-0.3783,0.2972,0,0,nothing
-0.3634,0.2972,0,0,nothing
-0.3505,0.2584,0,0,right_engine
-0.3394,0.2225,0,0,right_engine
-0.3299,0.1904,0,0,right_engine
-0.3222,0.1530,0,0,right_engine
-0.3162,0.1208,0,0,right_engine
-0.3125,0.0740,0,0,right_engine
-0.3109,0.0320,0,0,right_engine
-0.3111,-0.0038,0,0,right_engine
-0.3134,-0.0461,0,0,right_engine
-0.3182,-0.0960,0,0,right_engine
-0.3253,-0.1436,0,0,right_engine
-0.3325,-0.1436,0,0,nothing
-0.3397,-0.1436,0,0,nothing
-0.3493,-0.1926,0,0,right_engine
-0.3613,-0.2398,0,0,right_engine
-0.3755,-0.2841,0,0,right_engine
-0.3914,-0.3181,0,0,right_engine
-0.4095,-0.3614,0,0,right_engine
-0.4300,-0.4094,0,0,right_engine
-0.4523,-0.4471,0,0,right_engine
-0.4770,-0.4935,0,0,right_engine
-0.5040,-0.5399,0,0,right_engine
-0.5333,-0.5861,0,0,right_engine
-0.5644,-0.6226,0,0,right_engine
-0.5975,-0.6610,0,0,right_engine
-0.6323,-0.6966,0,0,right_engine
-0.6671,-0.6965,0,0,nothing
-0.7020,-0.6965,0,0,nothing
-0.7368,-0.6964,0,0,nothing
-0.7710,-0.6848,0,0,main_engine
